host_time_s,seq,device_ms,fsr0,fsr1,fsr2,fsr3,fsr4
1778611376.680922,206323,4553543,0,0,0,0,4
1778611376.770119,206324,4553633,0,0,0,0,0
1778611376.860253,206325,4553723,0,0,0,0,0
1778611376.950197,206326,4553813,393,0,10,4,0
1778611377.041020,206327,4553903,685,0,0,0,0
1778611377.130193,206328,4553993,800,0,0,0,0
1778611377.220102,206329,4554083,904,0,0,0,0
1778611377.310154,206330,4554172,978,0,0,0,0
1778611377.400095,206331,4554262,1011,0,0,0,0
1778611377.490071,206332,4554352,897,0,0,0,0
1778611377.580153,206333,4554442,839,0,0,0,0
1778611377.670075,206334,4554532,852,0,0,0,0
1778611377.761085,206335,4554624,839,0,0,0,0
1778611377.850244,206336,4554713,845,0,0,0,0
1778611377.940239,206337,4554803,856,0,0,0,0
1778611378.030065,206338,4554893,817,0,0,0,0
1778611378.120191,206339,4554983,810,0,0,0,0
1778611378.255919,206340,4555073,789,0,0,0,0
1778611378.300217,206341,4555164,761,0,0,0,0
1778611378.390211,206342,4555254,698,0,0,0,0
1778611378.480224,206343,4555343,566,1,0,0,0
1778611378.570228,206344,4555433,353,0,0,0,0
1778611378.660108,206345,4555523,340,5,0,0,0
1778611378.750203,206346,4555613,313,15,0,0,0
1778611378.840249,206347,4555704,343,39,2,0,0
1778611378.930211,206348,4555793,357,91,290,1,0
1778611379.020251,206349,4555883,458,120,731,0,0
1778611379.110211,206350,4555973,559,132,1027,0,0
1778611379.201211,206351,4556063,592,145,1142,0,0
1778611379.291067,206352,4556153,605,159,927,0,2
1778611379.380074,206353,4556244,616,179,896,0,4
1778611379.470221,206354,4556333,621,186,822,0,0
1778611379.560248,206355,4556423,628,305,829,0,0
1778611379.650160,206356,4556513,617,341,916,0,0
1778611379.740217,206357,4556603,614,367,1104,0,0
1778611379.831823,206358,4556693,624,403,1102,0,0
1778611379.920089,206359,4556784,669,310,579,0,0
1778611380.010213,206360,4556874,814,0,0,0,0
1778611380.100251,206361,4556963,564,0,0,0,0
1778611380.190223,206362,4557053,0,0,0,0,0
1778611380.279919,206363,4557143,0,0,0,0,0
1778611380.370141,206364,4557233,0,0,4,0,0
1778611380.460062,206365,4557324,0,0,0,0,0
1778611380.550226,206366,4557414,0,0,0,0,0
1778611380.640218,206367,4557503,0,0,0,0,0
1778611380.730218,206368,4557593,0,0,0,0,0
1778611380.820213,206369,4557683,0,0,0,0,0
1778611380.955240,206370,4557773,0,0,0,0,0
1778611381.045200,206372,4557973,0,0,0,0,0
1778611381.135219,206373,4557999,0,0,0,0,0
1778611381.225212,206374,4558088,0,0,0,0,0
1778611381.315114,206375,4558178,0,0,0,0,1
1778611381.404900,206376,4558268,0,0,0,0,0
1778611381.495088,206377,4558358,0,0,0,0,0
1778611381.585207,206378,4558449,0,1,0,0,0
1778611381.675225,206379,4558539,0,0,0,0,0
1778611381.765201,206380,4558628,0,0,0,0,0
1778611381.855219,206381,4558718,0,0,0,0,0
1778611381.944996,206382,4558808,0,0,0,0,0
1778611382.035112,206383,4558898,7,0,0,0,0
1778611382.125216,206384,4558989,0,0,0,0,0
1778611382.215210,206385,4559079,0,0,0,0,0
1778611382.305220,206386,4559168,0,0,0,0,0
1778611382.395228,206387,4559258,0,0,0,0,0
1778611382.485211,206388,4559348,5,0,0,0,0
1778611382.575210,206389,4559438,0,0,0,0,0
1778611382.665223,206390,4559529,0,0,0,0,0
1778611382.755226,206391,4559619,0,0,295,0,2
1778611382.845219,206392,4559708,0,0,769,0,0
1778611382.935213,206393,4559798,0,0,1178,402,0
1778611383.025213,206394,4559888,556,0,1438,738,0
1778611383.115214,206395,4559978,635,0,1395,908,0
1778611383.205211,206396,4560068,740,69,1479,1027,0
1778611383.295229,206397,4560159,902,178,1489,1087,0
1778611383.385213,206398,4560248,979,210,1470,1125,0
1778611383.475220,206399,4560337,982,218,1486,1131,0
1778611383.565212,206400,4560427,998,257,1444,1153,0
1778611383.655207,206401,4560517,988,431,1373,1158,0
1778611383.790221,206402,4560607,933,479,1324,1147,0
1778611383.880191,206404,4560808,894,772,1138,1148,0
1778611383.970221,206405,4560833,904,786,1104,1152,0
1778611384.060245,206406,4560923,890,809,958,1120,0
1778611384.150220,206407,4561013,900,824,793,1054,0
1778611384.240207,206408,4561103,894,803,639,1020,0
1778611384.330004,206409,4561194,728,1000,489,881,0
1778611384.420256,206410,4561284,715,1095,285,685,0
1778611384.510202,206411,4561374,719,1116,288,0,0
1778611384.600142,206412,4561463,719,1174,266,0,0
1778611384.690222,206413,4561553,728,1218,259,636,0
1778611384.780184,206414,4561643,725,1241,280,625,0
1778611384.870210,206415,4561734,728,1262,248,0,0
1778611385.005201,206416,4561824,729,1266,232,0,0
1778611385.094911,206418,4562023,696,1274,633,637,0
1778611385.185221,206419,4562048,696,1303,619,624,0
1778611385.275245,206420,4562138,693,1319,624,589,0
1778611385.365241,206421,4562228,705,1334,629,581,0
1778611385.455101,206422,4562319,680,1343,654,581,0
1778611385.545202,206423,4562409,670,1335,657,577,0
1778611385.635032,206424,4562499,691,1344,622,581,0
1778611385.725214,206425,4562588,692,1315,619,577,0
1778611385.815191,206426,4562678,658,1325,590,0,0
1778611385.904996,206427,4562768,595,1169,459,0,0
1778611385.995213,206428,4562859,612,1159,486,0,8
1778611386.085199,206429,4562949,655,1186,507,0,0
1778611386.175221,206430,4563039,655,1195,539,559,0
1778611386.265217,206431,4563128,637,1208,554,539,0
1778611386.355227,206432,4563218,617,1120,523,549,8
1778611386.445061,206433,4563308,586,1010,475,0,0
1778611386.535228,206434,4563399,568,823,366,239,0
1778611386.670004,206435,4563489,380,0,0,0,0
1778611386.760090,206437,4563688,0,0,0,0,0
1778611386.850210,206438,4563713,0,0,0,0,0
1778611386.940207,206439,4563803,0,0,0,0,1
1778611387.029940,206440,4563893,0,0,0,0,0
1778611387.120223,206441,4563984,0,0,0,0,0
1778611387.210238,206442,4564074,0,0,0,0,0
1778611387.300203,206443,4564164,0,0,0,0,0
1778611387.390945,206444,4564253,0,0,0,0,1
1778611387.480199,206445,4564343,0,0,4,0,10
1778611387.570147,206446,4564433,0,0,0,0,0
1778611387.659935,206447,4564524,0,0,1,0,0
1778611387.795175,206448,4564614,0,0,0,0,0
1778611387.885120,206450,4564813,0,0,0,0,0
1778611387.975143,206451,4564838,0,2,0,0,0
1778611388.065177,206452,4564928,6,0,0,0,0
1778611388.155149,206453,4565018,0,0,0,0,0
1778611388.245175,206454,4565109,0,0,0,0,0
1778611388.335152,206455,4565199,0,0,0,0,0
1778611388.425156,206456,4565289,0,0,0,0,0
1778611388.515164,206457,4565378,0,0,2,0,0
1778611388.604954,206458,4565468,0,0,0,0,0
1778611388.695071,206459,4565558,0,0,0,0,0
1778611388.785184,206460,4565649,0,0,0,0,0
1778611388.920164,206461,4565739,0,0,0,0,0
1778611389.010155,206463,4565938,0,0,0,0,0
1778611389.099861,206464,4565963,0,0,0,0,0
1778611389.190128,206465,4566053,0,0,0,0,0
1778611389.280038,206466,4566143,0,0,0,0,0
1778611389.370177,206467,4566234,0,0,0,0,0
1778611389.460109,206468,4566323,0,0,0,0,0
1778611389.550136,206469,4566413,0,0,0,0,0
1778611389.640152,206470,4566502,0,0,0,0,0
1778611389.729826,206471,4566592,0,0,0,0,0
1778611389.820186,206472,4566682,0,0,0,0,0
1778611389.910150,206473,4566774,0,0,0,0,0
1778611390.000134,206474,4566864,0,0,0,0,0
1778611390.090168,206475,4566954,0,0,0,0,0
1778611390.180153,206476,4567043,0,0,0,0,0
1778611390.270152,206477,4567133,0,0,0,0,1
1778611390.359968,206478,4567223,0,2,0,0,0
